Designator,Mid X,Mid Y,Rotation,Layer
J2,100.0,-109.85,0.0,top
J3,146.72,-86.42,270.0,top
J5,100.0,-63.71,180.0,top
J6,121.05,-109.85,0.0,top
R1,96.3,-82.75,180.0,top
R2,100.0,-88.75,0.0,top
R3,100.0,-93.75,0.0,top
R4,100.0,-98.75,0.0,top
R5,100.0,-103.75,0.0,top
R6,96.25,-80.25,180.0,top
R7,111.95,-109.2,0.0,top
R8,96.25,-77.75,0.0,top
